Dataset,Horizon_min,Horizon_steps,Model,Seed,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,RareRMSE_kW,RMSE_persist_kW,SkillScore
Ausgrid,60,2,Persistence,0,ID_283,2000,527,0.266717662999953,0.13439399944571,0.0896096218972844,0.244520717527923,0.266717662999953,0
Ausgrid,60,2,Persistence,0,ID_284,2000,632,0.482955830535002,0.196905999537933,0.153906599320264,0.577877696532928,0.482955830535002,0
Ausgrid,60,2,Persistence,0,ID_285,2000,213,0.615431300425673,0.301336999857795,0.202577781575271,1.18682569105616,0.615431300425673,0
Ausgrid,60,2,Persistence,0,ID_286,2000,249,0.555846283830082,0.324265999642499,0.133681164942299,0.731971328856427,0.555846283830082,0
Ausgrid,60,2,Persistence,0,ID_287,2000,349,0.647930323757874,0.402861998885016,0.166638459497836,0.827794078074101,0.647930323757874,0
Ausgrid,60,2,Persistence,0,ID_288,2000,470,0.624250905697146,0.354885000285772,0.167206182453929,0.633580251260063,0.624250905697146,0
Ausgrid,60,2,Persistence,0,ID_289,2000,227,0.917695591501738,0.434672000839595,0.248967876153483,1.28253488534354,0.917695591501738,0
Ausgrid,60,2,Persistence,0,ID_29,2000,448,0.453015059194305,0.263642000095655,0.141338414439846,0.520367150362323,0.453015059194305,0
Ausgrid,60,2,Persistence,0,ID_290,2000,348,0.732102988758011,0.384323999148943,0.209052823745863,0.953614140941269,0.732102988758011,0
Ausgrid,60,2,Persistence,0,ID_291,2000,297,0.286894261766989,0.195218999558527,0.16846107336159,0.301880970297253,0.286894261766989,0
Ausgrid,60,2,Persistence,0,ID_292,2000,637,0.683656348172859,0.305472999860847,0.167291391950525,0.70975788151097,0.683656348172859,0
Ausgrid,60,2,Persistence,0,ID_293,2000,364,1.28447790424592,0.64647700145301,0.156530257867584,1.71345089764664,1.28447790424592,0
Ausgrid,60,2,Persistence,0,ID_294,2000,200,0.831958864812912,0.464800998497511,0.197470933265508,1.23642193187999,0.831958864812912,0
Ausgrid,60,2,Persistence,0,ID_295,2000,387,0.449374060965525,0.224899999742471,0.161645345671052,0.542668069372145,0.449374060965525,0
Ausgrid,60,2,Persistence,0,ID_296,2000,375,0.34811725984884,0.156799000591339,0.108991001831196,0.501267086097989,0.34811725984884,0
Ausgrid,60,2,Persistence,0,ID_297,2000,267,0.41680529933634,0.196838999631678,0.104423485800126,0.639623041928036,0.41680529933634,0
Ausgrid,60,2,Persistence,0,ID_298,2000,135,0.194202202928279,0.105989999921927,0.116359814334671,0.354029121983174,0.194202202928279,0
Ausgrid,60,2,Persistence,0,ID_299,2000,362,0.948454230770366,0.542020000253564,0.144683554211336,1.25171746025586,0.948454230770366,0
Ausgrid,60,2,Persistence,0,ID_3,2000,153,0.293785246872611,0.0951079999819864,0.125014998669196,0.60259624847191,0.293785246872611,0
Ausgrid,60,2,Persistence,0,ID_30,2000,668,0.392533119457253,0.185759000000982,0.159566308722461,0.386175805672012,0.392533119457253,0
Ausgrid,60,2,Persistence,0,ID_300,2000,291,0.780916861690025,0.470359000599607,0.150490323403645,1.14049282581127,0.780916861690025,0
Ausgrid,60,2,Persistence,0,ID_31,2000,100,0.336284300279884,0.115992999462659,0.0705602066924927,0.701321913007337,0.336284300279884,0
Ausgrid,60,2,Persistence,0,ID_32,2000,281,0.596598841085043,0.326292998070806,0.197287976549287,0.994398165302587,0.596598841085043,0
Ausgrid,60,2,Persistence,0,ID_33,2000,244,0.807837824626061,0.408163999838861,0.125091022704562,1.14497374070923,0.807837824626061,0
Ausgrid,60,2,Persistence,0,ID_34,2000,279,0.63730467010308,0.329495000134181,0.151306901733875,0.978706297491628,0.63730467010308,0
Ausgrid,60,2,Persistence,0,ID_35,2000,192,0.791928669174602,0.429964999534688,0.15209011559018,1.32507454833916,0.791928669174602,0
Ausgrid,60,2,Persistence,0,ID_36,2000,430,0.323535935889315,0.19836099959016,0.147802143413515,0.287484952929221,0.323535935889315,0
Ausgrid,60,2,Persistence,0,ID_37,2000,434,0.568205152838347,0.314501999942771,0.121892677246563,0.609351940290342,0.568205152838347,0
Ausgrid,60,2,Persistence,0,ID_38,2000,578,0.661109839824849,0.34306600086799,0.156438674828408,0.724364866485482,0.661109839824849,0
Ausgrid,60,2,Persistence,0,ID_39,2000,460,0.54326146131931,0.295922999609864,0.146273952966966,0.577219863895755,0.54326146131931,0
Ausgrid,60,2,Persistence,0,ID_4,2000,132,0.495829375254958,0.169069999528744,0.125548673247146,1.01082100000739,0.495829375254958,0
Ausgrid,60,2,Persistence,0,ID_40,2000,434,0.282149810870966,0.146043999990485,0.101785646057347,0.355579061900845,0.282149810870966,0
Ausgrid,60,2,Persistence,0,ID_41,2000,340,0.343026760210236,0.186262999885679,0.122336538399348,0.364884235597002,0.343026760210236,0
Ausgrid,60,2,Persistence,0,ID_42,2000,221,0.550438153823662,0.29661599994011,0.137872184968281,0.945629342288724,0.550438153823662,0
Ausgrid,60,2,Persistence,0,ID_43,2000,488,0.422240919388854,0.215664999973584,0.115809358033147,0.480256253046644,0.422240919388854,0
Ausgrid,60,2,Persistence,0,ID_44,2000,473,0.593497069417806,0.275929001227602,0.151325106939777,0.638157240146866,0.593497069417806,0
Ausgrid,60,2,Persistence,0,ID_45,2000,375,0.406866968735509,0.216953000662741,0.114771417011895,0.555392982324429,0.406866968735509,0
Ausgrid,60,2,Persistence,0,ID_46,2000,349,0.641908062328421,0.420015999403708,0.179549178159111,0.806267232228437,0.641908062328421,0
Ausgrid,60,2,Persistence,0,ID_47,2000,325,0.585164482297301,0.324052999694925,0.148781348393054,0.872729204411315,0.585164482297301,0
Ausgrid,60,2,Persistence,0,ID_48,2000,353,0.621697930799053,0.299091000268057,0.144985524906496,0.76712254111157,0.621697930799053,0
Ausgrid,60,2,Persistence,0,ID_49,2000,303,0.807739363227696,0.272412999903283,0.126543627495101,1.17150036890039,0.807739363227696,0
Ausgrid,60,2,Persistence,0,ID_5,2000,253,0.67624248046743,0.318740998660525,0.243407666200216,1.05947948661052,0.67624248046743,0
Ausgrid,60,2,Persistence,0,ID_50,2000,571,0.570715945677702,0.312000999747656,0.221031248568085,0.456743220058835,0.570715945677702,0
Ausgrid,60,2,Persistence,0,ID_51,2000,277,0.519200270808913,0.284646998880663,0.145193480505413,0.698423405618791,0.519200270808913,0
Ausgrid,60,2,Persistence,0,ID_52,2000,276,1.01551273812622,0.471600000352005,0.233076674063107,1.60499929455595,1.01551273812622,0
Ausgrid,60,2,Persistence,0,ID_53,2000,334,0.602911389502027,0.290721000538239,0.172064734816416,0.900676497086974,0.602911389502027,0
Ausgrid,60,2,Persistence,0,ID_54,2000,205,0.510939901130325,0.254686000055519,0.114274062133559,0.735022548699407,0.510939901130325,0
Ausgrid,60,2,Persistence,0,ID_55,2000,328,0.570720047738705,0.383654000171278,0.115976908611436,0.682253410735848,0.570720047738705,0
Ausgrid,60,2,Persistence,0,ID_56,2000,278,0.820798957620356,0.483894999055424,0.137903977449505,1.32469776485907,0.820798957620356,0
Ausgrid,60,2,Persistence,0,ID_57,2000,404,1.13284347157284,0.565191001052067,0.196129409898345,1.53803154760193,1.13284347157284,0
Ausgrid,60,2,Persistence,0,ID_58,2000,343,1.52769141952171,0.916206999793975,0.283748657033432,2.2738059677881,1.52769141952171,0
Ausgrid,60,2,Persistence,0,ID_59,2000,336,0.510973597398191,0.263614999949279,0.128609261200581,0.637522604134524,0.510973597398191,0
Ausgrid,60,2,Persistence,0,ID_6,2000,250,0.543394532403191,0.333945000276871,0.147501230294026,0.655836233391805,0.543394532403191,0
Ausgrid,60,2,Persistence,0,ID_60,2000,377,0.495086223330928,0.224119000074159,0.093356833158141,0.621386452983394,0.495086223330928,0
Ausgrid,60,2,Persistence,0,ID_61,2000,199,0.542537227443728,0.297129999781698,0.111633174371137,0.738695621080077,0.542537227443728,0
Ausgrid,60,2,Persistence,0,ID_62,2000,160,0.900885812941757,0.384473002069037,0.102233977864475,1.70694023171373,0.900885812941757,0
Ausgrid,60,2,Persistence,0,ID_63,2000,224,0.41892639625046,0.246168999628925,0.159926701858174,0.562670320717047,0.41892639625046,0
Ausgrid,60,2,Persistence,0,ID_64,2000,386,0.468127779696261,0.261265000236726,0.167840673651998,0.595732014832832,0.468127779696261,0
Ausgrid,60,2,Persistence,0,ID_65,2000,220,0.622017826161389,0.294407000992565,0.139861632278192,1.08857847129449,0.622017826161389,0
Ausgrid,60,2,Persistence,0,ID_66,2000,268,0.352112328300472,0.188453999399364,0.169610948121615,0.49342596346805,0.352112328300472,0
Ausgrid,60,2,Persistence,0,ID_67,2000,289,0.462726880704519,0.311385999291628,0.172711483957658,0.613863986862832,0.462726880704519,0
Ausgrid,60,2,Persistence,0,ID_68,2000,252,0.505855199065641,0.257567999910127,0.190810989885496,0.788193753941448,0.505855199065641,0
Ausgrid,60,2,Persistence,0,ID_69,2000,158,0.480184627691799,0.24271900087673,0.130495591404679,0.808316228775005,0.480184627691799,0
Ausgrid,60,2,Persistence,0,ID_7,2000,427,0.360004378388303,0.192477999786265,0.136158993338995,0.427723599697839,0.360004378388303,0
Ausgrid,60,2,Persistence,0,ID_70,2000,197,0.754847194081781,0.350643999733722,0.115341402358908,1.22603471649929,0.754847194081781,0
Ausgrid,60,2,Persistence,0,ID_71,2000,562,0.631532154010423,0.395967998787962,0.195884663154597,0.692450450615882,0.631532154010423,0
Ausgrid,60,2,Persistence,0,ID_72,2000,512,0.481520551885623,0.279390000818788,0.20541108271789,0.449368071426132,0.481520551885623,0
Ausgrid,60,2,Persistence,0,ID_73,2000,200,0.370822004725962,0.17706799951866,0.149460516924538,0.639403638813598,0.370822004725962,0
Ausgrid,60,2,Persistence,0,ID_74,2000,305,1.03161002251871,0.442115000714988,0.185197622850878,1.54228573130199,1.03161002251871,0
Ausgrid,60,2,Persistence,0,ID_75,2000,396,1.32293689969336,0.765504001888965,0.230392120613042,1.65153025849004,1.32293689969336,0
Ausgrid,60,2,Persistence,0,ID_76,2000,280,0.633870336051616,0.310791001704801,0.201228678111624,0.901735410522293,0.633870336051616,0
Ausgrid,60,2,Persistence,0,ID_77,2000,357,0.567245890407013,0.277172999821387,0.175991154742104,0.721092222093294,0.567245890407013,0
Ausgrid,60,2,Persistence,0,ID_78,2000,151,0.806679750649157,0.346212001206726,0.149385139009103,1.48413258704314,0.806679750649157,0
Ausgrid,60,2,Persistence,0,ID_79,2000,274,0.663893208880385,0.364621999145068,0.153750164168686,0.977707759955416,0.663893208880385,0
Ausgrid,60,2,Persistence,0,ID_8,2000,350,0.818712406687173,0.484318000051227,0.107895678266628,0.934972111697238,0.818712406687173,0
Ausgrid,60,2,Persistence,0,ID_80,2000,658,1.00228930516372,0.663410001128779,0.234790858721938,0.920876941295445,1.00228930516372,0
Ausgrid,60,2,Persistence,0,ID_81,2000,387,0.520451950437514,0.238720000302814,0.216134530912589,0.61264893724353,0.520451950437514,0
Ausgrid,60,2,Persistence,0,ID_82,2000,321,1.32171695030293,0.666407001771932,0.190944373057344,1.75199113925472,1.32171695030293,0
Ausgrid,60,2,Persistence,0,ID_83,2000,707,0.553197183537757,0.254553999486018,0.168760580700963,0.528249665726311,0.553197183537757,0
Ausgrid,60,2,Persistence,0,ID_84,2000,115,0.59375738661472,0.309370999711876,0.128130640184445,1.21870285887792,0.59375738661472,0
Ausgrid,60,2,Persistence,0,ID_85,2000,451,1.17835147811193,0.567344999782816,0.14100325097577,1.30188687297678,1.17835147811193,0
Ausgrid,60,2,Persistence,0,ID_86,2000,241,0.708250271654978,0.294160999882407,0.122112115802582,1.22645676725876,0.708250271654978,0
Ausgrid,60,2,Persistence,0,ID_87,2000,113,0.244025125596694,0.106167000479244,0.120568156286041,0.576745549170307,0.244025125596694,0
Ausgrid,60,2,Persistence,0,ID_88,2000,445,0.243201145921428,0.123992999612477,0.121419657670785,0.274197567123362,0.243201145921428,0
Ausgrid,60,2,Persistence,0,ID_89,2000,350,0.693163686230554,0.420474999811818,0.152909263546382,0.924467536443155,0.693163686230554,0
Ausgrid,60,2,Persistence,0,ID_9,2000,364,0.232566838371593,0.101695000174226,0.07765558821697,0.330530342242242,0.232566838371593,0
Ausgrid,60,2,Persistence,0,ID_90,2000,244,0.236468364211727,0.133859999817051,0.139509359416948,0.312318135519551,0.236468364211727,0
Ausgrid,60,2,Persistence,0,ID_91,2000,397,0.815626920657857,0.49309799975911,0.165385207608332,1.18989572500701,0.815626920657857,0
Ausgrid,60,2,Persistence,0,ID_92,2000,423,0.340478556589205,0.183271000790946,0.108709628540615,0.394217568606255,0.340478556589205,0
Ausgrid,60,2,Persistence,0,ID_93,2000,214,0.522798334736829,0.244901000808791,0.114087825807507,0.896920181342406,0.522798334736829,0
Ausgrid,60,2,Persistence,0,ID_94,2000,199,0.633633515951601,0.350346000249424,0.172498486621349,1.08286403744162,0.633633515951601,0
Ausgrid,60,2,Persistence,0,ID_95,2000,287,1.01546720863047,0.519567000805379,0.243167435016875,1.55592636304094,1.01546720863047,0
Ausgrid,60,2,Persistence,0,ID_96,2000,239,0.94061082863795,0.468956999157588,0.138183077782977,1.32853461202584,0.94061082863795,0
Ausgrid,60,2,Persistence,0,ID_97,2000,246,0.394064400370596,0.192371999802573,0.133039973116339,0.602901264751579,0.394064400370596,0
Ausgrid,60,2,Persistence,0,ID_98,2000,229,0.514497772284772,0.319202999271615,0.185805675055262,0.769289172262425,0.514497772284772,0
Ausgrid,60,2,Persistence,0,ID_99,2000,469,0.388250832564195,0.214682000198423,0.178861385632243,0.363287220072743,0.388250832564195,0
Ausgrid,60,2,MLP,42,ID_1,2000,605,0.641586935945308,0.447725785439831,0.19477441892693,0.552719532792702,0.815509169998444,0.213268275148234
Ausgrid,60,2,MLP,42,ID_10,2000,528,0.313548879263193,0.226787151444616,0.0970436115218442,0.319423910796329,0.325746954859524,0.03744647621216
Ausgrid,60,2,MLP,42,ID_100,2000,258,0.527246340278984,0.344738306718409,0.0890790355370775,0.578027900597801,0.582876753570727,0.0954411253338698
Ausgrid,60,2,MLP,42,ID_101,2000,207,0.348408510393737,0.213146364136866,0.109047023155882,0.516717224660379,0.393721463336878,0.115088856368419
Ausgrid,60,2,MLP,42,ID_102,2000,259,0.495986052739177,0.341778917755559,0.142558728874754,0.509230389470027,0.557930485054553,0.111025358847921
Ausgrid,60,2,MLP,42,ID_103,2000,271,0.416851073966327,0.29676998212546,0.0929641110540426,0.482758780541969,0.429255139343963,0.0288967195514372
Ausgrid,60,2,MLP,42,ID_104,2000,266,1.30306860532186,0.793902147753549,0.162436874261015,1.51516115683813,1.4638898075862,0.109858816852834
Ausgrid,60,2,MLP,42,ID_105,2000,200,0.274404380890275,0.180346970330305,0.0739815914119838,0.295270709652826,0.332820120809693,0.175517453023283
Ausgrid,60,2,MLP,42,ID_106,2000,257,0.734316441491306,0.453277599932741,0.132296396655335,0.860199638752886,0.784140515424199,0.0635397265577323
Ausgrid,60,2,MLP,42,ID_107,2000,250,0.286807746659727,0.183822337858345,0.0974873374098323,0.294970832717616,0.28534951923241,-0.00511032025299762
Ausgrid,60,2,MLP,42,ID_108,2000,474,0.533092337817192,0.319284771526279,0.14945201201498,0.495773142858655,0.643701439664156,0.171832925998538
Ausgrid,60,2,MLP,42,ID_109,2000,155,0.608365863471084,0.423583773327795,0.166129400183256,0.462504285353879,0.597227611617077,-0.0186499278287702
Ausgrid,60,2,MLP,42,ID_11,2000,239,0.497711751674256,0.310193814227615,0.15013974451635,0.490935799506334,0.567265565465412,0.122612437675626
Ausgrid,60,2,MLP,42,ID_110,2000,687,0.403563143510861,0.259643311702331,0.0965085728557685,0.378671264146511,0.430448059493187,0.0624579792832168
Ausgrid,60,2,MLP,42,ID_111,2000,260,0.617927154286041,0.362599582926545,0.139361108318909,0.695444744636309,0.629360586551611,0.0181667433739633
Ausgrid,60,2,MLP,42,ID_112,2000,532,0.77303507616449,0.5214087024806,0.205347581143011,0.634686676816688,0.92446290932709,0.163800874686063
Ausgrid,60,2,MLP,42,ID_113,2000,260,0.408588888853947,0.264111652996767,0.135294334057598,0.39166318203907,0.451102790530346,0.0942443774874843
Ausgrid,60,2,MLP,42,ID_114,2000,321,0.88899538847382,0.615686702077104,0.148286504435911,0.948217228295472,1.04725006614389,0.151114507209141
Ausgrid,60,2,MLP,42,ID_115,2000,292,0.294869482306816,0.189520109542273,0.132686623006262,0.291439233809969,0.315225303826553,0.064575467999035
Ausgrid,60,2,MLP,42,ID_116,2000,247,0.357189573594815,0.226098404425269,0.130694572502411,0.336242415817052,0.421531812420675,0.152639105590562
Ausgrid,60,2,MLP,42,ID_117,2000,391,0.275575195590073,0.177386198684716,0.122086644835913,0.259059778875689,0.310578389859979,0.11270325113633
Ausgrid,60,2,MLP,42,ID_118,2000,193,0.511095924956541,0.277302269055114,0.175185838645579,0.616486414555554,0.542659669887378,0.0581648990745681
Ausgrid,60,2,MLP,42,ID_119,2000,369,0.438113313070456,0.25953640033204,0.138206092451248,0.399729464322169,0.523794371521874,0.16357766159738
Ausgrid,60,2,MLP,42,ID_12,2000,167,0.313378890423497,0.201278133965132,0.115594885457264,0.437468840267064,0.321442172501109,0.0250847050182382
Ausgrid,60,2,MLP,42,ID_120,2000,286,0.473142018245452,0.383145468892254,0.0859945507534446,0.531904152165039,0.390599525211096,-0.211322563666065
Ausgrid,60,2,MLP,42,ID_121,2000,662,0.882641428728777,0.554991540276959,0.215278397250921,0.798713058810272,0.981251324704196,0.100494025834967
Ausgrid,60,2,MLP,42,ID_122,2000,134,0.413522467150298,0.28042179791221,0.068577523573847,0.61031732774993,0.372648216106093,-0.109685889473219
Ausgrid,60,2,MLP,42,ID_123,2000,587,0.369946794541506,0.248539514437344,0.148189740006371,0.298940699108537,0.43898277399676,0.157263527283108
Ausgrid,60,2,MLP,42,ID_124,2000,347,0.774134672803791,0.478951717723652,0.148700474991124,0.834316713013489,0.914802289732897,0.15376832623602
Ausgrid,60,2,MLP,42,ID_125,2000,231,0.484563552557179,0.291128687921022,0.158250670332194,0.436372951942882,0.470855831354668,-0.0291123530594775
Ausgrid,60,2,MLP,42,ID_126,2000,285,0.476408745828432,0.287279058124614,0.108274714961007,0.592087301400438,0.507358909938999,0.0610025043500032
Ausgrid,60,2,MLP,42,ID_127,2000,331,0.407196306096491,0.239006923974666,0.130466057081498,0.381477275242326,0.467342907471011,0.128699078156548
Ausgrid,60,2,MLP,42,ID_128,2000,151,0.401382947565262,0.261682563780055,0.111584841043299,0.526571182286635,0.387741026216689,-0.0351830743361932
Ausgrid,60,2,MLP,42,ID_129,2000,270,0.536041300903475,0.355170861959779,0.122832562076873,0.601001554643031,0.597102267459197,0.102262158232207
Ausgrid,60,2,MLP,42,ID_13,2000,314,0.50421841197289,0.370776528464699,0.105972764180935,0.675213211802375,0.54000234299484,0.0662662514082683
Ausgrid,60,2,MLP,42,ID_130,2000,290,0.497921300126156,0.326035927136614,0.126278851575098,0.549756376015032,0.541889348153237,0.0811384246192052
Ausgrid,60,2,MLP,42,ID_131,2000,132,0.547732074880466,0.34695009445426,0.0942509876898359,0.59710947632796,0.595853187556464,0.0807600155221753
Ausgrid,60,2,MLP,42,ID_132,2000,229,0.229959723659647,0.153090267537552,0.154959382519978,0.221354122219389,0.245412069646083,0.0629648982167869
Ausgrid,60,2,MLP,42,ID_133,2000,438,0.600869790229572,0.367277264715473,0.126552188338158,0.59502647323687,0.706309797530373,0.149282945910526
Ausgrid,60,2,MLP,42,ID_134,2000,346,0.897063754854115,0.638876673520248,0.111792003745341,0.99180968423147,0.955713997241927,0.0613679851473026
